U3_ID,Date,Stock_Index_Return,Three_Month_Rate_After_Demean,DTD_Level,DTD_Trend,Liquidity_Level_NonFinancial,Liquidity_Trend_NonFinancial,NI_Over_TA_Level,NI_Over_TA_Trend,Size_Level,Size_Trend,M_Over_B,SIGMA,Liquidity_Level_Financial,Liquidity_Trend_Financial,DTD_Median_Financial,DTD_Median_NonFinancial,dummy_for_NorthAmerica
43975.0,1998-03-23,0.3950423731611277,0.8282069031821695,NaN,NaN,NaN,NaN,NaN,NaN,3.500391352239148,0.0,NaN,NaN,0.0,0.0,0.0,3.245475055351536,0.0
43975.0,1998-03-24,0.39798202025566143,0.8297968146178478,NaN,NaN,NaN,NaN,NaN,NaN,3.537586639558675,0.0,NaN,NaN,0.0,0.0,0.0,3.2597569822426182,0.0
43975.0,1998-03-25,0.396492199678102,0.8421186282443561,NaN,NaN,NaN,NaN,NaN,NaN,3.551416364336107,0.0,NaN,NaN,0.0,0.0,0.0,3.2628395553331613,0.0
43975.0,1998-03-26,0.3925363693864642,0.8540429640119443,NaN,NaN,NaN,NaN,NaN,NaN,3.5455811126313064,0.0,NaN,NaN,0.0,0.0,0.0,3.271092686975246,0.0
43975.0,1998-03-27,0.41551648834444627,0.8576202647422211,NaN,NaN,NaN,NaN,NaN,NaN,4.230073344226733,0.0,NaN,NaN,0.0,0.0,0.0,3.2598487598563413,0.0
43975.0,1998-03-30,0.40970692428440764,0.8572227868833013,NaN,NaN,NaN,NaN,NaN,NaN,4.20306387998418,0.0,NaN,NaN,0.0,0.0,0.0,3.2637781907052603,0.0
43975.0,1998-03-31,0.45518543956043955,0.8218472574394556,NaN,NaN,NaN,NaN,NaN,NaN,4.199256427208321,0.0,NaN,NaN,0.0,0.0,0.0,3.288653378223682,0.0
43975.0,1998-04-01,0.4587831077878997,0.8174750009913399,NaN,NaN,NaN,NaN,NaN,NaN,4.198331119345046,-0.026833928034950993,NaN,NaN,0.0,0.0,0.0,3.3044392190963143,0.0
43975.0,1998-04-02,0.49312767460772416,0.8087304880951082,NaN,NaN,NaN,NaN,NaN,NaN,4.200363345854115,0.015496861041109256,NaN,NaN,0.0,0.0,0.0,3.315176237738392,0.0
43975.0,1998-04-03,0.49629491416995414,0.803960753788073,NaN,NaN,NaN,NaN,NaN,NaN,4.202333057310234,0.027689670917221854,NaN,NaN,0.0,0.0,0.0,3.314030738127665,0.0
